,Wind,PV,HPP,Curtailment,Battery power,Energy Level,Prices,PtG,Mass H2,PtG_SB
8414,4.98671605414017,0.0,4.98671605414017,0.0,0.0,0.0,38.326,0.0,0.0,0.0
8415,4.905970913029718,0.0,4.905970913029718,0.0,0.0,0.0,41.107,0.0,0.0,0.0
8416,4.8016633829985995,0.0,4.8016633829985995,0.0,0.0,0.0,48.697,0.0,0.0,0.0
8417,4.811266700617457,0.0,4.811266700617457,0.0,0.0,0.0,48.697,0.0,0.0,0.0
8418,4.87984511448372,0.0,4.87984511448372,0.0,0.0,0.0,48.697,0.0,0.0,0.0
8419,4.879173497713568,0.0,4.879173497713568,0.0,0.0,0.0,45.632,0.0,0.0,0.0
8420,4.935058407812593,0.0,4.935058407812593,0.0,0.0,0.0,43.048,0.0,0.0,0.0
8421,4.898313923914421,0.0,4.898313923914421,0.0,0.0,0.0,40.083,0.0,0.0,0.0
8422,4.658914590457037,0.0,4.658914590457037,0.0,0.0,0.0,38.026,0.0,0.0,0.0
8423,4.816075978103261,0.0,4.816075978103261,0.0,0.0,0.0,38.026,0.0,0.0,0.0
8424,4.632561839220966,0.0,4.632561839220966,0.0,0.0,0.0,56.966,0.0,0.0,0.0
8425,4.33213399804912,0.0,4.33213399804912,0.0,0.0,0.0,56.966,0.0,0.0,0.0
8426,4.726989962093073,0.0,4.726989962093073,0.0,0.0,0.0,56.966,0.0,0.0,0.0
8427,4.788170142159431,0.0,4.788170142159431,0.0,0.0,0.0,56.966,0.0,0.0,0.0
8428,4.424779061408373,0.0,4.424779061408373,0.0,0.0,0.0,56.966,0.0,0.0,0.0
8429,4.545322923319188,0.0,4.545322923319188,0.0,0.0,0.0,46.405,0.0,0.0,0.0
8430,4.667751297056613,0.0,4.667751297056613,0.0,0.0,0.0,46.763,0.0,0.0,0.0
8431,3.718913653560148,0.0,3.718913653560148,0.0,0.0,0.0,51.164,0.0,0.0,0.0
8432,4.168982152914505,12.730615262598569,0.0,0.0,0.0,0.0,66.316,16.899597415513075,227.52703796590694,0.0
8433,4.409097821307344,36.1140692065915,0.0,0.0,0.0,0.0,52.884,40.52316702789884,691.5384419219976,0.0
8434,2.9951172205896186,44.521467576634,0.0,0.0,0.0,0.0,52.884,47.51658479722362,790.0617357626361,0.0
8435,3.650036729242803,41.40675156160641,0.0,0.0,0.0,0.0,53.161,45.05678829084921,755.4081140315407,0.0
8436,3.2738017064866645,32.54945093920871,7.105427357601002e-15,0.0,0.0,0.0,57.069,35.82325264569537,625.3260317704468,0.0
8437,3.9189080910362435,10.416185071857191,0.0,0.0,0.0,0.0,57.069,14.335093162893434,169.69116014864682,0.0
8438,3.7684830095283957,0.0,3.7684830095283957,0.0,0.0,0.0,57.3,0.0,0.0,0.0
8439,3.391515187820851,0.0,3.391515187820851,0.0,0.0,0.0,73.775,0.0,0.0,0.0
8440,3.8145193681113683,0.0,3.8145193681113683,0.0,0.0,0.0,82.996,0.0,0.0,0.0
8441,3.861533932255144,0.0,3.861533932255144,0.0,0.0,0.0,82.996,0.0,0.0,0.0
8442,3.840533748163688,0.0,3.840533748163688,0.0,0.0,0.0,82.996,0.0,0.0,0.0
8443,4.34950001621377,0.0,4.34950001621377,0.0,0.0,0.0,79.363,0.0,0.0,0.0
8444,3.8979517578159046,0.0,3.8979517578159046,0.0,0.0,0.0,64.074,0.0,0.0,0.0
8445,3.390663292391888,0.0,3.390663292391888,0.0,0.0,0.0,57.589,0.0,0.0,0.0
8446,2.058492053745216,0.0,2.058492053745216,0.0,0.0,0.0,57.096,0.0,0.0,0.0
8447,2.5757345849282993,0.0,2.5757345849282993,0.0,0.0,0.0,56.966,0.0,0.0,0.0
8448,4.101039958365031,0.0,4.101039958365031,0.0,0.0,0.0,90.276,0.0,0.0,0.0
8449,3.6249603625428035,0.0,3.6249603625428035,0.0,0.0,0.0,90.276,0.0,0.0,0.0
8450,3.2648512383176773,0.0,3.2648512383176773,0.0,0.0,0.0,90.276,0.0,0.0,0.0
8451,2.808902168040277,0.0,2.808902168040277,0.0,0.0,0.0,90.276,0.0,0.0,0.0
8452,2.986489465547871,0.0,2.986489465547871,0.0,0.0,0.0,90.276,0.0,0.0,0.0
8453,2.8855539307192295,0.0,2.8855539307192295,0.0,0.0,0.0,70.73,0.0,0.0,0.0
8454,3.413265198442217,0.0,3.413265198442217,0.0,0.0,0.0,51.428,0.0,0.0,0.0
8455,2.9597607241847665,0.0,2.9597607241847665,0.0,0.0,0.0,105.012,0.0,0.0,0.0
8456,3.3717492963554756,3.997535865408547,7.369285161764022,0.0,0.0,0.0,108.221,0.0,0.0,0.0
8457,3.644852428939611,10.793013185209112,14.437865614148723,0.0,0.0,0.0,105.012,0.0,0.0,0.0
8458,2.498049745735456,16.54015389908241,19.038203644817866,0.0,0.0,0.0,87.176,0.0,0.0,0.0
8459,1.7110576984624688,19.61006944607296,21.321127144535428,0.0,0.0,0.0,90.51,0.0,0.0,0.0
8460,1.2034255747219342,11.919371301091727,13.122796875813663,0.0,0.0,0.0,92.868,0.0,0.0,0.0
8461,1.9808153114584073,1.5805933871269142,3.5614086985853213,0.0,0.0,0.0,99.156,0.0,0.0,0.0
8462,2.5162495752007104,0.0,2.5162495752007104,0.0,0.0,0.0,107.496,0.0,0.0,0.0
8463,2.3814041123327168,0.0,2.3814041123327168,0.0,0.0,0.0,116.68,0.0,0.0,0.0
8464,2.9677282060304413,0.0,2.9677282060304413,0.0,0.0,0.0,117.282,0.0,0.0,0.0
8465,2.5599271504850516,0.0,2.5599271504850516,0.0,0.0,0.0,117.282,0.0,0.0,0.0
8466,2.092237186629213,0.0,2.092237186629213,0.0,0.0,0.0,117.282,0.0,0.0,0.0
8467,2.2711888898685513,0.0,2.2711888898685513,0.0,0.0,0.0,109.802,0.0,0.0,0.0
8468,2.9721122756103955,0.0,2.9721122756103955,0.0,0.0,0.0,107.832,0.0,0.0,0.0
8469,2.1696596829141743,0.0,2.1696596829141743,0.0,0.0,0.0,103.541,0.0,0.0,0.0
8470,2.21794731826891,0.0,2.21794731826891,0.0,0.0,0.0,100.792,0.0,0.0,0.0
8471,2.1769163736240356,0.0,2.1769163736240356,0.0,0.0,0.0,90.276,0.0,0.0,0.0
8472,2.266525713575589,0.0,2.266525713575589,0.0,0.0,0.0,77.872,0.0,0.0,0.0
8473,2.134933619901919,0.0,2.134933619901919,0.0,0.0,0.0,77.872,0.0,0.0,0.0
8474,2.4117043521699504,0.0,2.4117043521699504,0.0,0.0,0.0,77.872,0.0,0.0,0.0
8475,2.03446715378026,0.0,2.03446715378026,0.0,0.0,0.0,77.872,0.0,0.0,0.0
8476,1.7990486548435989,0.0,1.7990486548435989,0.0,0.0,0.0,77.872,0.0,0.0,0.0
8477,2.123614814503081,0.0,2.123614814503081,0.0,0.0,0.0,71.169,0.0,0.0,0.0
8478,1.7023685642767514,0.0,1.7023685642767514,0.0,0.0,0.0,71.169,0.0,0.0,0.0
8479,1.307999644632043,0.0,1.307999644632043,0.0,0.0,0.0,104.117,0.0,0.0,0.0
8480,1.5210080398482888,7.951267014460635,9.472275054308923,0.0,0.0,0.0,110.417,0.0,0.0,0.0
8481,1.4092584139994395,21.19225151374657,22.601509927746008,0.0,0.0,0.0,104.939,0.0,0.0,0.0
8482,0.8667398521867328,24.55204518529162,25.418785037478354,0.0,0.0,0.0,102.053,0.0,0.0,0.0
8483,0.8681939027125083,20.99653821701123,21.86473211972374,0.0,0.0,0.0,95.49,0.0,0.0,0.0
8484,0.8177332194946804,17.936915480994536,18.754648700489216,0.0,0.0,0.0,104.968,0.0,0.0,0.0
8485,0.6718447306563686,6.628650406848233,7.300495137504601,0.0,0.0,0.0,103.265,0.0,0.0,0.0
8486,0.49208185227645507,0.0,0.49208185227645507,0.0,0.0,0.0,104.698,0.0,0.0,0.0
8487,0.7850146600434537,0.0,0.7850146600434537,0.0,0.0,0.0,105.31,0.0,0.0,0.0
8488,1.0666812794700893,0.0,1.0666812794700893,0.0,0.0,0.0,112.268,0.0,0.0,0.0
8489,1.069876194327689,0.0,1.069876194327689,0.0,0.0,0.0,113.453,0.0,0.0,0.0
8490,0.7293398129858703,0.0,0.7293398129858703,0.0,0.0,0.0,106.316,0.0,0.0,0.0
8491,0.7470612417651032,0.0,0.7470612417651032,0.0,0.0,0.0,104.117,0.0,0.0,0.0
8492,1.2410461375449102,0.0,1.2410461375449102,0.0,0.0,0.0,104.117,0.0,0.0,0.0
8493,1.0707757762755854,0.0,1.0707757762755854,0.0,0.0,0.0,104.117,0.0,0.0,0.0
8494,0.46710777788129126,0.0,0.46710777788129126,0.0,0.0,0.0,95.49,0.0,0.0,0.0
8495,0.4589979070746194,0.0,0.4589979070746194,0.0,0.0,0.0,89.684,0.0,0.0,0.0
8496,0.7800379353042167,0.0,0.7800379353042167,0.0,0.0,0.0,95.49,0.0,0.0,0.0
8497,1.1857225106095908,0.0,1.1857225106095908,0.0,0.0,0.0,95.49,0.0,0.0,0.0
8498,1.6238685983773133,0.0,1.6238685983773133,0.0,0.0,0.0,95.49,0.0,0.0,0.0
8499,0.898092608816432,0.0,0.898092608816432,0.0,0.0,0.0,95.49,0.0,0.0,0.0
8500,0.5998987584560208,0.0,0.5998987584560208,0.0,0.0,0.0,95.49,0.0,0.0,0.0
8501,0.45536184868567164,0.0,0.45536184868567164,0.0,0.0,0.0,95.49,0.0,0.0,0.0
8502,0.3942492500625969,0.0,0.3942492500625969,0.0,0.0,0.0,98.102,0.0,0.0,0.0
8503,0.4911083261960737,0.0,0.4911083261960737,0.0,0.0,0.0,139.123,0.0,0.0,0.0
8504,0.8427107950821763,6.175272858220242,7.0179836533024185,0.0,0.0,0.0,104.403,0.0,0.0,0.0
8505,0.821721566488093,23.062420687792514,23.884142254280608,0.0,0.0,0.0,92.879,0.0,0.0,0.0
