,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,temp_air_1,ghi,dni,dhi,Price
4/25/2012 4:00,0.5215,2.0761,2.6229,2.2645,2.2464,260.0286,267.1859,274.4896,277.5148,284.1888,285.0099,0,0,0,28.293
4/25/2012 5:00,0.6013,2.6667,3.4357,3.1363,3.3071,275.8785,282.1574,288.5618,287.6113,291.1256,284.7858,2.2239,0.5409,2.1799,29.273
4/25/2012 6:00,0.5615,2.5377,3.2796,3.3396,3.7175,281.8622,290.4984,299.3111,298.9425,302.9874,283.7714,60.206,182.7405,29.3452,27.085
4/25/2012 7:00,0.4121,1.6535,2.0956,2.5095,2.9813,282.7745,290.7574,298.9045,305.4287,310.7178,284.8364,211.369,457.6848,81.3443,25.524
4/25/2012 8:00,0.4954,1.22,1.4174,1.6709,1.8209,278.2293,280.5832,282.978,288.0798,291.4524,288.6545,412.6681,620.5368,125.4244,22.576
4/25/2012 9:00,0.7925,1.8879,2.1801,2.3477,2.4464,253.8451,255.2807,256.7451,257.9943,259.0093,290.2569,608.9681,722.4475,156.3412,16.396
4/25/2012 10:00,1.1481,2.7565,3.1855,3.3754,3.4891,251.5591,252.4357,253.3274,253.8814,254.435,292.0855,772.2032,781.5131,176.7581,8.694
4/25/2012 11:00,1.4671,3.5427,4.0992,4.2917,4.4433,237.6168,238.3898,239.1779,239.6828,240.1043,293.1696,883.5135,810.213,191.2574,2.804
4/25/2012 12:00,1.8235,4.4838,5.2037,5.4052,5.6334,234.8763,235.4365,236.0051,236.4951,236.8135,293.9642,910.6781,767.309,220.5431,1.925
4/25/2012 13:00,2.1114,5.3137,6.1933,6.3844,6.6911,235.4493,236.0721,236.7083,237.0587,237.3854,293.6941,896.4788,751.5668,225.1241,1.925
4/25/2012 14:00,2.3229,5.9643,6.9745,7.1124,7.5175,234.2624,234.8984,235.5481,235.9858,236.3221,294.0468,847.6269,774.0707,199.9141,2.804
4/25/2012 15:00,2.4581,6.4352,7.553,7.7247,8.2025,233.9967,234.6352,235.2785,235.8561,236.2001,294.4218,727.3581,745.1817,180.9126,2.804
4/25/2012 16:00,2.4826,6.6363,7.8178,7.9855,8.5125,234.7878,235.5781,236.386,237.0962,237.5048,294.0462,544.0951,629.7896,167.7607,21.203
4/25/2012 17:00,2.4777,6.8099,8.0619,8.2283,8.8074,235.4519,236.4468,237.4622,238.2715,238.7641,292.6902,332.2779,447.901,141.6003,25.481
4/25/2012 18:00,2.3067,6.661,7.9555,8.1577,8.8009,232.473,233.5311,234.6117,235.7684,236.3151,291.9034,148.9793,286.7508,80.0628,28.127
4/25/2012 19:00,1.8552,6.2771,7.7108,8.2979,9.2925,220.0691,221.2871,222.5248,225.1159,225.9192,290.7749,34.3997,107.1749,21.1808,29.812
4/25/2012 20:00,1.7091,6.1685,7.6633,8.1502,9.1744,218.7205,220.3262,221.9609,224.5269,225.6001,289.7826,0.1321,0,0.1321,28.966
4/25/2012 21:00,1.4251,5.5628,7.0076,7.5838,8.6354,218.0128,220.302,222.6362,226.4149,228.0751,288.4878,0,0,0,28.127
4/25/2012 22:00,1.1796,5.0128,6.4103,6.9784,7.9877,215.8316,218.6177,221.4621,226.3319,228.4935,287.5767,0,0,0,28.127
4/25/2012 23:00,1.0817,4.7778,6.1532,6.778,7.786,211.6428,214.9708,218.3612,223.2083,225.559,286.9415,0,0,0,28.127
4/26/2012 0:00,1.0125,4.5989,5.949,6.5925,7.6237,209.3156,212.6067,215.9624,220.4288,222.6524,286.9057,0,0,0,39.186
4/26/2012 1:00,0.9177,4.1958,5.4358,6.1163,7.1182,203.5497,207.4469,211.4277,216.8121,219.3172,287.2046,0,0,0,39.186
4/26/2012 2:00,0.9588,4.1201,5.2812,5.9345,6.9113,194.4345,198.8362,203.3257,209.886,212.7592,287.4626,0,0,0,39.186
4/26/2012 3:00,0.9833,4.2233,5.4118,6.0126,6.9933,188.6374,193.1832,197.8264,204.5807,207.4935,287.8339,0,0,0,39.186
4/26/2012 4:00,0.9232,4.1911,5.423,5.9965,6.9854,187.6017,192.0437,196.5718,203.8353,206.82,287.7765,0,0,0,40.067
4/26/2012 5:00,0.9536,4.1296,5.2976,5.901,6.8897,187.6529,192.4837,197.4108,205.2194,208.4035,287.6862,1.3851,0,1.3851,42.717
4/26/2012 6:00,0.9894,4.2542,5.4496,6.0132,6.9996,186.6118,191.6187,196.7258,204.4445,207.8898,287.4332,32.4338,19.0274,29.6995,40.803
4/26/2012 7:00,1.1349,4.0475,5.0192,6.0017,7.0325,182.3478,186.4239,190.586,201.0096,204.7932,287.8665,125.0184,65.3893,105.6295,40.047
4/26/2012 8:00,1.9211,5.3357,6.3302,6.6393,7.1415,209.8001,210.1042,210.4165,211.375,212.1248,289.7032,272.3597,141.2991,203.8227,33.033
4/26/2012 9:00,2.1024,5.6525,6.6645,6.8823,7.3043,217.5478,217.6631,217.7887,218.0139,218.1949,291.3971,395.4418,162.5503,295.9892,14.051
4/26/2012 10:00,2.0349,5.3818,6.3271,6.5342,6.8951,214.857,215.2647,215.6798,215.7219,215.9245,293.2862,509.8787,186.0324,365.0454,11.58
4/26/2012 11:00,2.0025,5.2364,6.1434,6.3597,6.698,218.5217,218.7121,218.9028,218.6926,218.7551,294.0649,662.2726,324.2697,381.288,4.242
4/26/2012 12:00,2.1415,5.547,6.4971,6.7088,7.0623,224.7292,224.7621,224.7956,224.4885,224.4986,294.981,742.2794,402.5035,379.1044,4.142
4/26/2012 13:00,2.3173,5.9591,6.9717,7.1701,7.5498,228.7933,228.808,228.8219,228.5639,228.5781,295.2218,759.3231,450.6742,356.3347,4.142
4/26/2012 14:00,2.4164,6.2266,7.2873,7.4371,7.8579,230.9063,230.8577,230.8082,230.6882,230.6815,296.0065,721.2527,474.9257,321.6263,11.202
4/26/2012 15:00,2.446,6.4611,7.5939,7.6958,8.1718,233.9579,233.8793,233.7991,233.6893,233.666,295.603,522.5808,270.0427,313.5977,13.283
4/26/2012 16:00,2.3654,6.4293,7.5956,7.6667,8.18,238.1474,238.0844,238.0198,237.8766,237.8184,294.4771,373.592,200.7057,264.276,32.218
4/26/2012 17:00,2.2275,6.1764,7.3222,7.4457,7.9299,240.3479,240.3964,240.4499,240.2421,240.1433,293.5751,279.9958,233.4199,178.1515,40.047
4/26/2012 18:00,1.8862,5.4719,6.5384,6.6757,7.1557,242.678,242.596,242.5078,242.2857,242.1625,292.7816,104.6851,81.8522,79.2651,43.109
4/26/2012 19:00,1.5396,4.6006,5.5266,5.7277,6.1433,238.2592,238.2765,238.2964,238.4137,238.3484,292.129,10.5971,0,10.5971,49.257
4/26/2012 20:00,1.0051,3.8678,4.8621,5.006,5.4982,238.7729,238.6336,238.4901,238.5325,238.528,291.4724,0.1333,0,0.1333,57.091
4/26/2012 21:00,0.6537,3.2476,4.2717,4.5494,5.0722,234.8001,235.0799,235.3709,235.3151,235.5929,290.2009,0,0,0,57.091
4/26/2012 22:00,0.7019,3.4849,4.5826,4.9842,5.5681,237.8424,238.6005,239.3728,238.5368,238.6082,288.9245,0,0,0,49.042
4/26/2012 23:00,0.4333,2.7683,3.8075,4.2976,4.9238,231.9434,233.7289,235.5576,235.5689,236.3672,288.207,0,0,0,48.316
4/27/2012 0:00,0.5009,1.9169,2.4079,2.7913,3.2983,202.0673,212.3689,222.881,226.4004,230.0275,287.8898,0,0,0,45.324
4/27/2012 1:00,0.4032,1.6672,2.1229,2.3012,2.6214,163.3018,178.8214,194.6531,203.3228,211.0421,287.4434,0,0,0,45.324
4/27/2012 2:00,0.35,2.021,2.7283,2.6136,2.932,155.8449,166.8171,178.0146,187.9892,194.8631,287.7493,0,0,0,45.324
4/27/2012 3:00,0.4865,2.3424,3.0633,2.928,3.3358,153.4102,160.7834,168.307,179.3079,184.7591,288.5788,0,0,0,45.324
4/27/2012 4:00,0.5363,2.3575,3.0316,3.1735,3.6627,154.3193,159.409,164.6058,175.2462,179.4804,289.1601,0,0,0,47.043
4/27/2012 5:00,0.5629,2.4084,3.0825,3.4227,3.9562,150.8856,154.7815,158.7557,169.4865,173.1906,289.4185,0.5112,0,0.5112,49.725
4/27/2012 6:00,0.5004,2.4718,3.2485,3.7165,4.2677,157.5696,160.2911,163.0631,172.357,175.2062,289.2416,5.678,0,5.678,45.324
4/27/2012 7:00,0.5497,2.6525,3.471,3.7197,4.2344,167.093,170.1067,173.1774,177.7816,179.6739,288.3591,34.0814,0,34.0814,42.776
4/27/2012 8:00,0.71,2.7124,3.4034,3.8625,4.4154,176.3585,178.5954,180.8793,184.6622,186.0538,289.5271,63.6653,0,63.6653,32.326
4/27/2012 9:00,0.7819,2.5833,3.1599,3.9784,4.5841,186.8096,188.3218,189.8632,193.3563,194.6283,289.0465,106.71,0,106.71,28.304
4/27/2012 10:00,0.364,1.6531,2.1365,2.8332,3.3924,200.9843,203.0298,205.1171,208.2051,208.8843,289.3462,209.3192,4.6457,205.4905,26.577
4/27/2012 11:00,0.4053,1.7407,2.2293,2.8133,3.2979,212.2439,214.7743,217.3588,218.8417,219.4847,289.6877,359.9852,31.6159,332.0229,23.068
4/27/2012 12:00,0.6011,1.9594,2.3902,2.9281,3.3557,221.4574,222.6217,223.8144,225.1321,225.6004,290.3878,454.3243,57.1411,402.5886,20.192
4/27/2012 13:00,0.8893,2.441,2.8902,3.4387,3.7894,221.8763,223.1619,224.472,226.3642,227.1492,291.1052,501.0696,91.0919,419.7287,21.136
4/27/2012 14:00,1.0717,2.8647,3.3747,3.6038,3.8612,220.7991,221.5376,222.2854,222.6126,223.0693,292.4948,539.0834,153.1663,411.6326,24.437
4/27/2012 15:00,1.3532,3.5113,4.1137,4.2957,4.5532,229.6001,229.9491,230.3041,229.8799,230.1304,293.8516,450.3804,131.0193,350.6262,26.93
4/27/2012 16:00,1.6617,4.3374,5.0883,5.2148,5.5309,241.9719,241.8691,241.7623,241.6091,241.6588,294.3612,312.048,73.4995,268.394,32.326
4/27/2012 17:00,1.7358,4.7115,5.5649,5.6453,5.9931,253.7476,253.7261,253.7031,253.579,253.6485,292.9319,198.6255,50.6566,175.9609,43.96
4/27/2012 18:00,1.4433,4.1898,5.0095,5.0323,5.3981,259.7648,260.0554,260.3524,260.5479,260.8188,291.9265,90.7206,37.3812,83.7343,54.659
4/27/2012 19:00,0.8972,3.5213,4.4415,4.4707,4.8978,255.5142,256.9726,258.4643,259.3762,260.2642,290.9395,23.6293,21.45,21.6957,62.958
4/27/2012 20:00,0.7047,3.4185,4.4765,4.5237,5.0293,250.3651,252.9412,255.5657,258.3463,260.0927,290.3454,0.1537,0,0.1537,63.261
4/27/2012 21:00,0.8173,3.4841,4.4587,4.6396,5.1994,255.2292,257.289,259.3907,264.2264,266.2356,289.3111,0,0,0,62.4
4/27/2012 22:00,0.6607,2.9477,3.8015,4.0526,4.5879,271.0118,272.5824,274.1817,278.5741,280.3108,288.9565,0,0,0,59.929
4/27/2012 23:00,0.8527,3.5678,4.5502,4.8746,5.5131,270.0509,271.7311,273.4462,276.5265,277.8952,288.7286,0,0,0,56.358
4/28/2012 0:00,0.6971,3.4561,4.5418,4.8799,5.574,269.4129,270.8488,272.3182,274.4331,275.3649,288.2966,0,0,0,36.465
4/28/2012 1:00,0.6242,3.3497,4.4644,4.69,5.3868,273.9797,275.5798,277.2072,279.2362,279.9792,287.8239,0,0,0,36.465
4/28/2012 2:00,0.5872,3.2658,4.3809,4.5209,5.2072,264.5554,268.7084,272.9413,277.5979,279.3361,287.1828,0,0,0,36.465
4/28/2012 3:00,0.6632,3.4075,4.5087,4.5431,5.2099,253.2088,257.5011,261.8818,268.4842,270.7724,286.4724,0,0,0,36.165
4/28/2012 4:00,0.729,3.6301,4.7759,4.8907,5.6028,250.3548,253.7559,257.2306,262.6965,264.7484,286.2091,0,0,0,36.165
4/28/2012 5:00,0.8461,3.9615,5.1544,5.4011,6.1759,251.5988,254.5584,257.5789,262.4109,264.2747,285.632,1.139,0,1.139,28.6
4/28/2012 6:00,1.0008,4.4835,5.7869,6.3524,7.3135,253.7508,254.9487,256.1663,260.7145,262.0123,285.2363,16.4909,0,16.4909,25.724
4/28/2012 7:00,0.8524,3.808,4.9133,5.3843,6.1924,242.8698,246.1934,249.5851,255.9727,258.3153,285.137,90.9226,13.4799,85.9441,24.274
4/28/2012 8:00,1.28,4.8539,6.0839,6.564,7.4201,236.7622,237.5788,238.4145,242.0007,243.3488,286.0966,194.6193,28.9371,181.0778,23.601
4/28/2012 9:00,1.7325,5.2701,6.3504,6.6675,7.2859,238.0525,238.1825,238.3104,239.1871,239.6327,286.5614,405.3294,210.2408,258.6575,14.678
4/28/2012 10:00,1.8648,5.0987,6.0284,6.3334,6.7829,237.5426,238.3388,239.1483,239.7806,240.2766,288.9682,635.8973,419.0587,312.4771,13.659
4/28/2012 11:00,2.1023,5.4962,6.4495,6.6777,7.0761,234.6363,235.1227,235.6194,235.5957,235.8447,290.326,743.2739,476.227,331.9728,10.482
4/28/2012 12:00,2.4878,6.5977,7.7606,8.0305,8.4793,230.2671,230.4771,230.6881,230.4995,230.6395,290.2305,787.615,485.4972,347.5565,8.515
4/28/2012 13:00,2.723,7.4551,8.8191,9.1333,9.6832,225.694,225.1967,224.6876,224.4622,224.3566,288.7609,721.2803,367.2804,388.9742,8.515
4/28/2012 14:00,2.6562,7.6092,9.0747,9.4374,10.1014,234.1451,234.1382,234.1298,233.6711,233.7287,290.0964,667.896,363.6511,365.4742,8.515
4/28/2012 15:00,2.6135,7.2538,8.6018,8.9155,9.531,232.0461,232.1134,232.1833,231.785,231.8808,291.1844,613.9018,431.4236,294.0063,11.884
4/28/2012 16:00,2.8487,8.0952,9.6396,9.8831,10.6278,224.8856,225.0799,225.2761,225.1448,225.2686,290.9756,460.0136,350.5363,248.4726,17.43
4/28/2012 17:00,2.8171,8.4687,10.1861,10.4685,11.3148,221.7623,221.9811,222.2068,222.1575,222.2942,289.6253,283.2109,228.8917,182.1849,23.104
4/28/2012 18:00,2.3832,7.4886,9.0781,9.5443,10.3999,219.205,219.7807,220.3708,220.557,220.8244,287.6769,117.6589,87.8845,91.6235,25.641
4/28/2012 19:00,1.9155,6.4431,7.9054,8.5879,9.498,217.3864,218.2498,219.1394,219.8771,220.3191,286.7764,21.3577,8.0214,20.5187,26.779
4/28/2012 20:00,1.5899,5.7929,7.2097,7.9234,8.8328,212.9799,214.3552,215.7639,217.3371,218.2674,285.946,0.2247,0,0.2247,27.003
4/28/2012 21:00,1.5878,6.1139,7.6843,8.5473,9.5673,216.3017,217.4301,218.582,219.8825,220.7011,285.6069,0,0,0,25.965
4/28/2012 22:00,1.1458,5.2716,6.8381,7.9315,9.047,210.1153,212.4411,214.8081,216.8312,218.1649,284.9852,0,0,0,25.641
4/28/2012 23:00,0.807,4.5131,6.0611,7.0202,8.0718,204.1842,207.9299,211.7531,215.006,217.0626,284.6754,0,0,0,25.641
4/29/2012 0:00,0.8137,4.7391,6.4106,7.3102,8.3783,203.0273,206.2336,209.5021,212.9486,215.0587,284.7906,0,0,0,36.11
4/29/2012 1:00,0.8773,4.6723,6.2206,7.1227,8.156,204.2271,207.0409,209.9111,213.0554,215.0109,284.337,0,0,0,36.11
4/29/2012 2:00,0.8082,4.4141,5.9027,6.669,7.6505,201.3287,204.4268,207.5904,211.1992,213.3663,284.094,0,0,0,36.11
4/29/2012 3:00,0.6329,3.8912,5.3108,5.9882,6.9371,190.8037,195.7575,200.8053,206.7892,209.9441,283.9435,0,0,0,36.11
4/29/2012 4:00,0.6089,3.6885,5.0225,5.6673,6.589,180.4459,186.2926,192.2589,200.4661,204.2834,283.9608,0,0,0,36.706
4/29/2012 5:00,0.4896,3.2455,4.4903,5.0594,5.8957,170.1115,180.0633,190.2214,199.1559,203.8396,284.2585,1.9854,0,1.9854,36.458
4/29/2012 6:00,0.637,3.4297,4.5735,4.9007,5.682,164.5239,173.5712,182.8045,193.2906,198.3681,284.357,49.6388,78.9352,37.1754,36.305
4/29/2012 7:00,0.8486,3.4026,4.3061,4.7799,5.4724,168.5549,172.9166,177.372,187.6338,192.207,284.4791,137.916,107.5134,114.8531,28.76
4/29/2012 8:00,1.0628,3.029,3.6071,4.1709,4.5844,179.737,181.4712,183.2407,189.0741,192.0454,286.2428,284.5272,148.4346,207.3408,13.286
4/29/2012 9:00,1.0779,3.0227,3.5899,4.0449,4.3076,182.5943,183.4933,184.4146,185.9171,187.0187,287.0397,406.3448,176.3694,299.5324,4.539
4/29/2012 10:00,1.6432,4.4408,5.2408,5.6867,5.9487,191.0618,191.6779,192.3,193.0782,193.4492,287.111,462.5401,115.0597,373.8016,3.871
4/29/2012 11:00,1.8542,5.1717,6.1394,6.5694,6.915,194.7915,195.8865,197.002,197.6058,198.1548,287.2388,586.6876,196.5057,414.1283,2.657
4/29/2012 12:00,2.0901,5.655,6.6756,7.109,7.4346,195.4144,195.8779,196.3431,196.7356,197.0371,287.9962,658.2177,244.7515,436.0383,2.657
4/29/2012 13:00,2.3709,6.6087,7.843,8.3849,8.852,205.8711,205.9319,205.9921,206.4395,206.6341,288.7265,685.2262,304.7456,411.6935,2.804
4/29/2012 14:00,2.3238,6.4603,7.6632,8.1322,8.571,205.0651,205.3618,205.6665,205.9877,206.2979,289.6404,705.7783,430.1063,343.9121,3.547
4/29/2012 15:00,2.351,6.4645,7.6533,8.079,8.5122,214.9077,215.1213,215.3396,215.5176,215.7121,288.4268,582.1467,351.179,315.2658,11.623
4/29/2012 16:00,2.5365,7.1626,8.5197,8.9239,9.4017,220.3879,220.7308,221.0818,221.2004,221.3754,287.8,392.6491,183.0314,279.51,18.97
4/29/2012 17:00,2.4244,7.3322,8.8291,9.2961,9.8502,229.6576,229.7018,229.7473,229.9646,230.1905,288.6293,248.3327,137.5024,192.2229,33.237
4/29/2012 18:00,2.0032,6.5485,7.9947,8.5398,9.1784,243.1409,243.6512,244.1705,244.18,244.5926,288.6168,120.878,99.483,94.9763,36.11
4/29/2012 19:00,1.2451,5.0333,6.3807,7.0692,7.7839,240.9901,242.2653,243.5667,244.6538,245.6649,287.8366,25.9387,25.9861,23.4224,40.832
4/29/2012 20:00,1.066,4.6981,6.0464,6.7345,7.4781,237.737,239.7205,241.7477,244.038,245.6716,286.8227,0.349,0,0.349,43.672
4/29/2012 21:00,0.9124,4.369,5.7056,6.4206,7.1423,237.4558,240.3396,243.2814,246.311,248.7236,285.0746,0,0,0,43.237
4/29/2012 22:00,0.6698,4.083,5.5668,6.3849,7.217,222.4737,228.0981,233.84,239.491,243.192,284.9128,0,0,0,42.924
4/29/2012 23:00,0.5197,3.7311,5.2358,6.0012,6.7929,216.9292,223.0528,229.3026,234.9343,239.2595,283.8933,0,0,0,40.265
4/30/2012 0:00,0.4691,3.4148,4.8047,5.5095,6.1726,212.2916,221.0033,229.8901,235.2418,240.5529,283.925,0,0,0,38.677
4/30/2012 1:00,0.5008,3.5476,4.9672,5.4845,6.0971,213.6591,220.8119,228.1066,234.6187,240.0583,283.4138,0,0,0,38.677
4/30/2012 2:00,0.4613,3.4082,4.8075,5.2676,5.8673,214.7201,220.8906,227.1905,234.0333,239.2875,282.7146,0,0,0,38.677
4/30/2012 3:00,0.6845,3.178,4.1299,4.5896,5.1651,215.7227,221.9056,228.2123,235.0323,240.5772,282.3405,0,0,0,38.677
4/30/2012 4:00,0.5516,2.7261,3.5809,4.0096,4.514,208.2109,217.0031,225.9661,233.2299,239.642,282.3928,0,0,0,41.146
4/30/2012 5:00,0.4979,2.4463,3.2093,3.542,3.9758,203.6141,212.8103,222.1883,231.5326,238.8773,282.9834,3.4543,1.8635,3.3548,44.46
4/30/2012 6:00,0.4985,2.2399,2.8928,3.0973,3.4214,191.3715,202.913,214.6866,226.387,235.2955,282.9321,61.2842,143.9221,36.2098,40.449
4/30/2012 7:00,0.2969,1.6343,2.1888,2.3835,2.7226,185.3629,196.8368,208.5402,223.5737,233.9096,283.4093,203.0127,346.8718,101.1164,37.655
4/30/2012 8:00,0.482,1.2003,1.3953,1.7009,1.8516,208.8391,212.0559,215.3369,225.0819,232.1803,286.6463,389.3515,475.4469,160.966,28.499
4/30/2012 9:00,0.6526,1.5803,1.8296,2.0517,2.1281,240.6547,241.7737,242.9137,245.168,247.1883,287.5,550.2688,512.3471,226.0976,17.013
4/30/2012 10:00,0.6196,1.4284,1.64,1.7934,1.817,208.3605,208.8126,209.2791,209.5741,210.6465,289.7997,655.3446,460.7836,300.5595,8.643
4/30/2012 11:00,0.8,1.8975,2.1898,2.3528,2.3916,219.3501,220.422,221.5189,220.0928,220.8773,290.1366,757.1115,498.7638,322.9311,4.086
4/30/2012 12:00,1.1571,2.7614,3.1882,3.4604,3.5225,220.6489,220.9897,221.3394,220.7061,221.0378,290.6987,810.5147,528.1953,329.5957,2.804
4/30/2012 13:00,1.4893,3.6662,4.2562,4.6045,4.69,227.7113,228.0822,228.4608,228.1848,228.5013,291.1213,805.4548,530.925,325.851,2.804
4/30/2012 14:00,1.7063,4.3585,5.0936,5.5047,5.6303,240.1238,240.917,241.7223,241.2404,241.7091,291.1319,744.7423,511.4187,309.5628,2.804
4/30/2012 15:00,1.9518,5.0621,5.9329,6.3452,6.4998,235.5268,236.5068,237.5157,238.2061,238.7659,291.1855,601.2401,391.9245,306.415,8.016
4/30/2012 16:00,1.7855,4.6393,5.4372,5.8262,5.9689,237.7619,238.8384,239.9344,240.6124,241.2942,291.1378,425.7388,253.2635,268.9276,31.124
4/30/2012 17:00,1.7962,4.8183,5.6809,6.0714,6.2305,240.8375,241.8168,242.819,243.1856,243.8495,290.8244,293.247,307.7393,176.2971,36.756
4/30/2012 18:00,1.8759,5.4198,6.4732,6.9077,7.1034,234.1744,234.7658,235.3733,236.0272,236.4546,289.8619,161.1574,301.5103,81.1747,38.677
4/30/2012 19:00,1.5707,5.6485,7.0122,7.6528,8.0911,236.4157,237.2692,238.1484,238.8909,239.4903,289.0076,34.7446,84.1052,25.3331,42.204
4/30/2012 20:00,0.9818,4.4629,5.7767,6.5969,7.187,234.3929,236.3332,238.3169,240.1311,241.8556,288.0709,0.4,0,0.4,41.591
4/30/2012 21:00,0.4604,3.1514,4.386,5.0391,5.5621,218.0136,223.5884,229.283,234.3569,238.8509,286.1386,0,0,0,41.347
4/30/2012 22:00,0.4689,3.19,4.4344,4.9672,5.3736,197.4476,203.2625,209.1919,215.7191,221.7073,283.8222,0,0,0,39.651
4/30/2012 23:00,0.4027,3.1203,4.4367,4.9022,5.3267,192.8545,199.4929,206.2732,214.0207,220.7414,283.6239,0,0,0,38.677
5/1/2012 0:00,0.5925,2.9813,3.9288,4.2826,4.6315,187.0219,195.9431,205.04,214.3966,222.756,283.3939,0,0,0,40.566
5/1/2012 1:00,0.5604,2.5976,3.3726,3.5823,3.8406,184.1111,194.9907,206.093,216.5967,226.3161,283.7752,0,0,0,40.566
5/1/2012 2:00,0.3643,1.9316,2.5724,2.6918,2.944,180.8455,197.4489,214.3957,227.9294,239.4953,283.7306,0,0,0,40.566
5/1/2012 3:00,0.2601,1.161,1.4964,1.5207,1.8183,144.3664,182.811,222.0368,246.0931,262.1393,283.1572,0,0,0,40.566
5/1/2012 4:00,0.6366,0.8465,0.8801,0.3826,0.8715,129.3781,157.3493,185.8885,258.5475,282.9248,282.292,0,0,0,40.566
5/1/2012 5:00,0.6113,1.3729,1.5698,1.1531,0.9026,126.7734,145.9455,165.5143,158.8858,153.767,281.9713,4.1899,4.7404,3.9251,41.297
5/1/2012 6:00,0.4069,1.5942,2.0098,1.8,1.7428,118.4354,139.9951,161.9909,160.4581,161.3304,281.6306,70.4732,194.8347,34.5592,40.649
5/1/2012 7:00,0.3045,1.4495,1.89,2.0655,2.2525,135.5364,145.2476,155.1505,162.313,164.9979,282.9,230.0095,472.1105,87.0732,33.643
5/1/2012 8:00,0.5949,1.5081,1.7597,2.1565,2.3947,165.3237,166.2701,167.2308,171.015,172.683,286.7042,413.1501,566.4165,145.8846,15.688
5/1/2012 9:00,0.8762,2.1118,2.4421,2.6881,2.7716,192.5462,192.5182,192.488,192.8923,193.1177,288.5186,577.1106,582.471,203.327,8.432
5/1/2012 10:00,1.1822,2.8674,3.3213,3.6264,3.717,191.1759,191.7159,192.2654,192.2517,192.4809,290.7088,717.7681,611.921,242.344,3.976
5/1/2012 11:00,1.3959,3.3954,3.9342,4.2747,4.3769,202.3557,202.4657,202.5825,202.5618,202.6684,291.6512,828.6776,660.05,254.2535,2.729
5/1/2012 12:00,1.5865,3.9245,4.5621,4.9316,5.0541,208.7368,209.0221,209.3155,209.2771,209.3594,292.4813,853.1806,618.8632,288.7625,2.729
5/1/2012 13:00,1.7198,4.2841,4.9835,5.3559,5.4824,209.8321,210.0177,210.205,210.1248,210.1026,292.8669,760.3306,434.7392,364.4684,2.729
5/1/2012 14:00,1.9368,4.9163,5.7403,6.0858,6.2464,211.2795,211.4416,211.6064,211.4032,211.3599,292.69,640.2689,290.5434,392.3248,2.804
5/1/2012 15:00,1.9843,5.2588,6.1862,6.5342,6.7364,215.603,215.6329,215.6586,215.4025,215.3236,292.5109,516.1729,212.3004,355.4901,9.043
5/1/2012 16:00,2.0101,5.3967,6.3624,6.7429,6.9617,219.0176,219.1611,219.3034,219.0755,219.0231,291.6082,400.4076,204.0226,281.4369,33.163
5/1/2012 17:00,1.8637,5.1371,6.0837,6.4696,6.6974,224.0556,224.0214,223.9864,223.6044,223.4854,290.2938,288.2174,244.4166,186.0064,40.566
5/1/2012 18:00,1.6241,4.7118,5.6319,6.0252,6.277,228.9666,229.1812,229.3939,228.9718,228.8771,289.7216,140.5374,177.0643,94.8655,43.478
5/1/2012 19:00,0.9939,3.9396,4.9774,5.3874,5.7477,231.5345,232.4106,233.3072,232.938,233.0334,289.4121,31.5677,52.8376,26.1241,46.215
5/1/2012 20:00,0.5553,3.2037,4.3248,4.7348,5.1314,229.4334,231.276,233.1522,233.2798,233.8413,287.9346,0.4904,0,0.4904,51.434
5/1/2012 21:00,0.409,2.5629,3.5126,3.8784,4.2399,222.8036,226.9225,231.1269,232.1615,233.5063,285.6057,0,0,0,49.67
5/1/2012 22:00,0.625,2.5079,3.176,3.4513,3.7136,195.8733,203.1779,210.6274,213.6561,216.9659,284.0377,0,0,0,48.192
5/1/2012 23:00,0.5091,2.4627,3.2225,3.4386,3.6451,176.1468,185.2268,194.4924,197.5567,201.4128,283.8108,0,0,0,44.215
5/2/2012 0:00,0.5996,2.8566,3.7279,3.9635,4.2154,165.0206,173.1791,181.5037,184.852,188.4128,283.1699,0,0,0,37.73
5/2/2012 1:00,0.5793,2.9568,3.905,4.3044,4.7307,159.7662,168.3088,177.0305,180.7708,184.0908,282.581,0,0,0,37.73
5/2/2012 2:00,0.4829,2.7968,3.7785,4.4574,5.0904,161.6348,169.7225,177.9778,182.1452,185.3602,282.414,0,0,0,37.73
5/2/2012 3:00,0.4177,2.4701,3.3509,4.2299,4.9628,160.4344,171.2716,182.3282,186.1477,189.4178,282.7958,0,0,0,37.73
5/2/2012 4:00,0.4224,2.3951,3.2232,4.0561,4.7783,136.0266,153.872,172.0809,178.648,183.7988,282.4772,0,0,0,37.73
5/2/2012 5:00,0.2677,2.2299,3.2131,3.9481,4.6295,120.7763,138.5548,156.6894,167.8926,174.8439,282.3151,3.6883,0.7966,3.6394,44.392
5/2/2012 6:00,0.3757,2.49,3.4466,4.0841,4.7012,112.9357,129.7113,146.8283,159.1258,166.9522,282.97,54.794,81.5029,41.0299,40.994
5/2/2012 7:00,0.6009,2.6008,3.3369,4.1246,4.8212,125.16,133.5701,142.1486,156.7312,164.0989,284.39,181.3057,206.3335,119.9694,36.91
